process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects
velocity_1,velocity_2,velocity_3,high_velocity,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,exfoliation_1,stain_1,dent_1,deformation_1,short_shot_2,bubble_2,exfoliation_2,deformation_2
0.141,0.166,0.184,2.145,0.008,11,257,20.7,0.044,1036,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.146,0.172,0.176,2.106,0.009,13,258,20.7,0.036,1049,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.13,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,691.1,6.4,26.2,2.79,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.13,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.178,2.121,0.007,11,258,20.7,0.044,1051,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0,0,1,0,0,0,0,0,0,0
0.142,0.166,0.186,2.149,0.007,11,258,20.6,0.042,1036,7.9,0.8,0.8,688.9,6.4,26.2,2.72,31.5,63.1,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.176,2.147,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0,0,0,0,0,0,1,0,0,0
0.142,0.168,0.176,2.147,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.153,0.007,11,257,20.6,0.041,1051,7.9,0.8,0.8,686.8,6.4,26.2,2.74,31.4,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.127,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.188,2.154,0.008,12,258,20.6,0.033,1050,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.176,2.139,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,684.5,6.4,26.2,2.74,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.147,0.007,11,258,20.7,0.041,1051,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.146,0.166,0.178,2.107,0.008,11,258,20.7,0.044,1035,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.143,0.008,12,258,20.7,0.044,1052,7.9,0.8,0.8,682.2,6.5,26.2,2.73,31.5,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.128,0.008,12,258,20.7,0.043,1037,7.9,0.8,0.8,679.8,6.5,26.2,2.77,31.5,63.1,0,0,1,0,0,0,0,0,0,0
0.146,0.168,0.185,2.156,0.007,12,258,20.8,0.034,1051,7.9,0.8,0.8,679.8,6.5,26.2,2.77,31.5,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.155,0.007,11,258,20.8,0.042,1036,7.9,0.8,0.8,679.8,6.5,26.2,2.77,31.5,63.1,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.178,2.155,0.005,12,258,20.7,0.033,1051,7.9,0.8,0.8,678.2,6.5,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.132,0.007,11,257,20.7,0.044,1035,7.9,0.8,0.8,678.2,6.5,26.3,2.75,31.6,63.1,0,0,1,0,0,0,0,0,0,0
0.144,0.168,0.176,2.155,0.008,12,257,20.7,0.041,1051,7.9,0.8,0.8,678.2,6.5,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.104,0.008,11,257,20.8,0.044,1035,7.9,0.8,0.8,676.6,6.5,26.3,2.77,31.6,63.1,0,0,1,0,0,0,0,0,0,0
0.142,0.166,0.182,2.104,0.008,11,257,20.8,0.044,1035,7.9,0.8,0.8,676.6,6.5,26.3,2.77,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.186,2.102,0.007,11,257,20.8,0.042,1036,7.9,0.8,0.8,676.6,6.5,26.3,2.77,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.186,2.102,0.007,11,257,20.8,0.042,1036,7.9,0.8,0.8,675.5,6.5,26.3,2.73,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.18,2.151,0.008,11,257,20.7,0.042,1037,7.9,0.8,0.8,675.5,6.5,26.3,2.73,31.6,63.1,0,0,0,0,0,0,1,0,0,0
0.146,0.17,0.184,2.147,0.008,12,258,20.7,0.042,1052,7.9,0.8,0.8,675.0,6.5,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.117,0.008,12,258,20.7,0.043,1036,7.9,0.8,0.8,675.0,6.5,26.3,2.75,31.6,63.1,0,0,1,0,0,0,0,0,0,0
0.144,0.168,0.188,2.106,0.008,12,258,20.7,0.043,1051,7.9,0.8,0.8,675.0,6.5,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.185,2.111,0.007,12,258,20.7,0.042,1054,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.187,2.135,0.008,12,258,20.7,0.044,1038,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.178,2.136,0.007,12,258,20.7,0.043,1050,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.1,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.147,0.008,11,258,20.7,0.041,1035,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.2,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.182,2.101,0.006,12,258,20.8,0.043,1052,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.108,0.007,12,258,20.6,0.042,1036,7.9,0.8,0.8,675.0,6.4,26.3,2.75,31.6,63.2,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.128,0.007,12,258,20.7,0.044,1052,7.9,0.8,0.8,675.3,6.4,26.3,2.76,31.6,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.138,0.008,12,258,20.8,0.043,1036,7.9,0.8,0.8,675.3,6.4,26.3,2.76,31.6,63.4,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.138,0.008,12,258,20.8,0.043,1036,7.9,0.8,0.8,675.3,6.4,26.3,2.76,31.6,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.136,0.008,12,258,20.8,0.044,1037,7.9,0.8,0.8,676.1,6.3,26.3,2.75,31.5,63.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.181,2.126,0.008,11,257,20.7,0.043,1051,7.9,0.8,0.8,676.1,6.3,26.3,2.75,31.5,63.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.186,2.161,0.008,12,258,20.7,0.041,1035,7.9,0.8,0.8,676.1,6.3,26.3,2.75,31.5,63.5,0,0,0,0,0,0,0,0,0,0
0.146,0.174,0.186,2.137,0.008,13,258,20.6,0.043,1052,7.9,0.8,0.8,677.1,6.3,26.3,2.74,31.6,63.6,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.18,2.074,0.008,18,258,20.5,0.038,1053,7.9,0.8,0.8,677.1,6.3,26.3,2.74,31.6,63.6,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.179,2.145,0.008,12,258,20.8,0.043,1038,7.9,0.8,0.8,677.1,6.3,26.3,2.74,31.6,63.6,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.182,2.124,0.008,12,258,20.6,0.043,1052,7.9,0.8,0.8,678.2,6.3,26.3,2.75,31.6,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.12,0.008,11,258,20.7,0.043,1036,7.9,0.8,0.8,678.2,6.3,26.3,2.75,31.6,63.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.19,2.111,0.008,11,258,20.7,0.044,1051,7.9,0.8,0.8,678.2,6.3,26.3,2.75,31.6,63.8,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.182,2.108,0.006,11,258,20.7,0.042,1036,7.9,0.8,0.8,679.2,6.3,26.3,2.76,31.6,63.8,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.18,2.143,0.008,11,257,20.6,0.041,1050,7.9,0.8,0.8,679.2,6.3,26.3,2.76,31.6,63.8,0,0,1,0,0,0,0,0,0,0
0.144,0.17,0.189,2.109,0.005,12,258,20.7,0.041,1036,7.9,0.8,0.8,679.2,6.3,26.3,2.76,31.6,63.8,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.184,2.15,0.008,11,258,20.7,0.042,1051,7.9,0.8,0.8,680.1,6.2,26.3,2.76,31.6,63.9,0,0,0,0,0,0,0,0,1,0
0.142,0.168,0.185,2.128,0.008,12,258,20.8,0.044,1036,7.9,0.8,0.8,680.1,6.2,26.3,2.76,31.6,63.9,0,0,0,0,0,0,0,0,0,0
0.142,0.171,0.186,2.147,0.008,11,258,20.7,0.044,1051,7.9,0.8,0.8,681.4,6.2,26.3,2.74,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.142,0.171,0.186,2.147,0.008,11,258,20.7,0.044,1051,7.9,0.8,0.8,681.4,6.2,26.3,2.74,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.178,2.125,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,681.4,6.2,26.3,2.74,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.178,2.125,0.008,11,258,20.7,0.044,1052,7.9,0.8,0.8,682.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.141,0.171,0.184,2.15,0.008,12,259,20.7,0.036,1051,7.9,0.8,0.8,682.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.141,0.171,0.184,2.15,0.008,12,259,20.7,0.036,1051,7.9,0.8,0.8,682.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.189,2.141,0.008,12,259,20.7,0.044,1052,7.8,0.8,0.8,684.0,6.1,26.3,2.75,31.6,64.1,0,0,1,0,0,0,0,0,0,0
0.144,0.17,0.182,2.116,0.007,11,259,20.6,0.041,1036,7.8,0.8,0.8,684.0,6.1,26.3,2.75,31.6,64.1,0,0,0,0,0,0,0,0,0,0
0.142,0.172,0.178,2.108,0.008,12,259,20.7,0.044,1051,7.8,0.8,0.8,684.0,6.1,26.3,2.75,31.6,64.1,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.189,2.111,0.008,12,250,20.7,0.043,1035,7.8,0.8,0.8,685.4,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.137,0.008,11,249,20.8,0.042,1051,7.8,0.8,0.8,685.4,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,1,0
0.144,0.168,0.186,2.149,0.008,12,249,20.7,0.042,1035,7.8,0.8,0.8,685.4,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.124,0.008,11,257,20.7,0.043,1052,7.8,0.8,0.8,687.0,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.124,0.008,11,257,20.7,0.043,1052,7.8,0.8,0.8,687.0,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.185,2.149,0.007,11,257,20.7,0.041,1036,7.8,0.8,0.8,687.0,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.18,2.128,0.007,11,255,20.7,0.043,1051,7.8,0.8,0.8,688.5,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.145,0.008,11,255,20.8,0.044,1036,7.8,0.8,0.8,688.5,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.115,0.008,11,255,20.7,0.042,1051,7.8,0.8,0.8,688.5,6.1,26.3,2.75,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.128,0.008,12,255,20.8,0.044,1036,7.8,0.8,0.8,690.2,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.179,2.138,0.008,11,255,20.7,0.043,1052,7.8,0.8,0.8,690.2,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.18,2.15,0.008,12,255,20.7,0.044,1037,7.9,0.8,0.8,690.2,6.1,26.3,2.74,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.106,0.01,11,255,20.7,0.044,1052,7.8,0.8,0.8,691.8,6.1,26.3,2.77,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.186,2.102,0.007,11,255,20.7,0.034,1036,7.9,0.8,0.8,691.8,6.1,26.3,2.77,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.138,0.008,11,255,20.8,0.041,1052,7.9,0.8,0.8,691.8,6.1,26.3,2.77,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.119,0.008,11,255,20.7,0.044,1036,7.8,0.8,0.8,693.4,6.1,26.3,2.76,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.126,0.008,11,255,20.8,0.044,1052,7.9,0.8,0.8,693.4,6.1,26.3,2.76,31.6,64.2,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.176,2.137,0.008,11,255,20.7,0.042,1051,7.9,0.8,0.8,694.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,1,0,0,0
0.139,0.168,0.176,2.137,0.008,11,255,20.7,0.042,1051,7.9,0.8,0.8,694.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.15,0.007,12,254,20.6,0.042,1050,7.9,0.8,0.8,694.7,6.2,26.3,2.73,31.6,64.0,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.188,2.14,0.008,12,255,20.6,0.044,1035,7.9,0.8,0.8,696.2,6.2,26.4,2.76,31.8,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.174,2.147,0.008,11,255,20.8,0.041,1052,7.9,0.8,0.8,696.2,6.2,26.4,2.76,31.8,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.186,2.131,0.007,12,255,20.7,0.044,1036,7.9,0.8,0.8,696.2,6.2,26.4,2.76,31.8,63.8,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.151,0.008,11,257,20.7,0.042,1052,7.9,0.8,0.8,697.2,6.2,26.3,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.14,0.008,12,257,20.6,0.044,1037,7.9,0.8,0.8,697.2,6.2,26.3,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.111,0.01,12,255,20.8,0.041,1051,7.9,0.8,0.8,697.2,6.2,26.3,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.127,0.007,12,257,20.7,0.043,1036,7.9,0.8,0.8,698.4,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.182,2.135,0.008,12,257,20.7,0.044,1051,7.9,0.8,0.8,698.4,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.181,2.129,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,698.4,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,1,0
0.142,0.17,0.181,2.129,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,699.6,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.156,0.008,12,255,20.8,0.034,1052,7.9,0.8,0.8,699.6,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.111,0.007,12,255,20.7,0.042,1037,7.9,0.8,0.8,699.6,6.2,26.3,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.128,0.008,12,255,20.7,0.043,1050,7.9,0.8,0.8,700.9,6.2,26.3,2.77,32.0,63.0,0,0,0,0,0,0,0,0,1,0
0.144,0.168,0.179,2.136,0.007,12,255,20.8,0.044,1035,7.9,0.8,0.8,700.9,6.2,26.3,2.77,32.0,63.0,1,0,0,0,0,0,0,0,0,0
0.146,0.17,0.18,2.153,0.007,11,255,20.8,0.041,1052,7.9,0.8,0.8,700.9,6.2,26.3,2.77,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.188,2.146,0.008,12,255,20.7,0.044,1036,7.9,0.8,0.8,702.1,6.3,26.3,2.76,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.179,2.142,0.008,12,255,20.7,0.044,1051,7.9,0.8,0.8,702.1,6.3,26.3,2.76,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.153,0.008,12,255,20.8,0.041,1036,7.9,0.8,0.8,702.1,6.3,26.3,2.76,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.129,0.008,11,255,20.7,0.043,1052,7.9,0.8,0.8,703.2,6.4,26.3,2.75,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.181,2.144,0.008,12,255,20.7,0.044,1036,7.9,0.8,0.8,703.2,6.4,26.3,2.75,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.107,0.009,11,255,20.7,0.044,1052,7.9,0.8,0.8,703.2,6.4,26.3,2.75,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.176,2.149,0.008,12,254,20.8,0.043,1036,7.9,0.8,0.8,704.3,6.4,26.4,2.74,32.0,62.6,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.176,2.143,0.007,12,254,20.7,0.042,1051,7.9,0.8,0.8,704.3,6.4,26.4,2.74,32.0,62.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.117,0.008,11,255,20.7,0.043,1053,7.9,0.8,0.8,705.2,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.117,0.008,11,255,20.7,0.043,1053,7.9,0.8,0.8,705.2,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,1,0
0.144,0.168,0.176,2.143,0.007,11,255,20.7,0.044,1051,7.9,0.8,0.8,705.2,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.143,0.007,11,255,20.7,0.044,1051,7.9,0.8,0.8,706.0,6.2,26.4,2.72,32.0,62.6,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.161,0.008,11,255,20.8,0.042,1052,7.9,0.8,0.8,706.0,6.2,26.4,2.72,32.0,62.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.137,0.007,12,255,20.6,0.044,1036,7.9,0.8,0.8,706.0,6.2,26.4,2.72,32.0,62.6,0,0,1,0,0,0,0,0,0,0
0.144,0.168,0.184,2.143,0.008,12,255,20.6,0.044,1051,7.8,0.8,0.8,706.8,6.2,26.4,2.75,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.136,0.17,0.188,2.11,0.008,12,257,20.7,0.044,1052,7.9,0.8,0.8,706.8,6.2,26.4,2.75,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.134,0.007,12,255,20.6,0.044,1037,7.9,0.8,0.8,706.8,6.2,26.4,2.75,32.0,62.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.137,0.008,12,257,20.8,0.044,1051,7.9,0.8,0.8,707.6,6.2,26.4,2.73,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.131,0.007,11,257,20.6,0.044,1036,7.9,0.8,0.8,707.6,6.2,26.4,2.73,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.178,2.136,0.008,12,255,20.7,0.043,1051,7.9,0.8,0.8,707.6,6.2,26.4,2.73,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.182,2.111,0.01,12,257,20.5,0.041,1036,7.9,0.8,0.8,708.4,6.2,26.4,2.74,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.18,2.138,0.008,12,257,20.8,0.043,1051,7.8,0.8,0.8,708.4,6.2,26.4,2.74,32.0,62.9,1,0,0,0,0,0,0,0,1,0
0.141,0.17,0.182,2.155,0.01,12,257,20.7,0.033,1035,7.9,0.8,0.8,708.4,6.2,26.4,2.74,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.181,2.11,0.007,13,257,20.7,0.035,1050,7.8,0.8,0.8,709.3,6.2,26.4,2.74,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.181,2.11,0.007,13,257,20.7,0.035,1050,7.8,0.8,0.8,709.3,6.2,26.4,2.74,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.185,2.122,0.008,11,255,20.7,0.043,1052,7.9,0.8,0.8,709.3,6.2,26.4,2.74,32.0,62.9,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.185,2.122,0.008,11,255,20.7,0.043,1052,7.9,0.8,0.8,710.1,6.2,26.4,2.75,31.9,63.1,0,0,0,0,0,0,0,0,1,0
0.144,0.168,0.182,2.13,0.008,13,255,20.5,0.044,1038,7.8,0.8,0.8,710.1,6.2,26.4,2.75,31.9,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.142,0.008,11,255,20.8,0.044,1051,7.8,0.8,0.8,710.1,6.2,26.4,2.75,31.9,63.1,0,0,1,0,0,0,0,0,0,0
0.144,0.168,0.187,2.13,0.008,11,257,20.7,0.044,1035,7.8,0.8,0.8,711.0,6.2,26.4,2.76,31.9,63.4,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.19,2.12,0.008,11,257,20.7,0.043,1051,7.8,0.8,0.8,711.0,6.2,26.4,2.76,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.178,2.137,0.007,12,255,20.6,0.043,1053,7.9,0.8,0.8,711.0,6.2,26.4,2.76,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.18,2.102,0.006,11,255,20.6,0.042,1037,7.9,0.8,0.8,711.9,6.2,26.4,2.75,31.9,63.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.112,0.01,11,257,20.7,0.041,1052,7.9,0.8,0.8,711.9,6.2,26.4,2.75,31.9,63.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.185,2.112,0.008,11,257,20.6,0.044,1054,7.9,0.8,0.8,711.9,6.2,26.4,2.75,31.9,63.5,0,0,0,0,0,0,0,0,0,0
0.144,0.172,0.186,2.164,0.008,11,257,20.7,0.042,1038,7.8,0.8,0.8,712.2,6.2,26.4,2.74,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.18,2.137,0.008,11,257,20.7,0.044,1052,7.8,0.8,0.8,712.2,6.2,26.4,2.74,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.18,2.137,0.008,11,257,20.7,0.044,1052,7.8,0.8,0.8,712.9,6.2,26.4,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.185,2.109,0.008,11,257,20.8,0.044,1037,7.8,0.8,0.8,712.9,6.2,26.4,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.185,2.109,0.008,11,257,20.8,0.044,1037,7.8,0.8,0.8,712.9,6.2,26.4,2.75,31.9,63.4,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.176,2.111,0.008,11,257,20.6,0.042,1036,7.9,0.8,0.8,713.0,6.2,26.4,2.76,32.0,63.2,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.176,2.111,0.008,11,257,20.6,0.042,1036,7.9,0.8,0.8,713.0,6.2,26.4,2.76,32.0,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.129,0.008,11,257,20.7,0.044,1051,7.9,0.8,0.8,713.0,6.2,26.4,2.76,32.0,63.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.19,2.138,0.007,12,255,20.7,0.043,1052,7.8,0.8,0.8,712.8,6.2,26.4,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.166,0.01,12,257,20.8,0.041,1037,7.9,0.8,0.8,712.8,6.2,26.4,2.76,32.0,63.1,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.176,2.128,0.007,11,257,20.7,0.044,1051,7.8,0.8,0.8,712.8,6.2,26.4,2.76,32.0,63.1,1,0,0,0,0,0,0,0,0,0
0.138,0.168,0.18,2.147,0.008,11,259,20.7,0.043,1052,7.9,0.8,0.8,710.6,6.3,26.4,2.73,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.16,0.01,12,262,20.7,0.041,1037,7.9,0.8,0.8,710.6,6.3,26.4,2.73,32.0,63.0,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.18,2.144,0.008,11,262,20.8,0.041,1052,7.9,0.8,0.8,709.6,6.3,26.4,2.75,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.126,0.008,12,254,20.6,0.041,1036,7.9,0.8,0.8,709.6,6.3,26.4,2.75,32.0,62.8,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.186,2.152,0.007,11,254,20.6,0.041,1053,7.9,0.8,0.8,709.6,6.3,26.4,2.75,32.0,62.8,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.12,0.008,12,254,20.8,0.044,1038,7.9,0.8,0.8,708.5,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.178,2.122,0.008,12,254,20.6,0.044,1052,7.9,0.8,0.8,708.5,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.135,0.007,12,257,20.8,0.044,1037,7.9,0.8,0.8,708.5,6.3,26.4,2.74,32.0,62.5,0,0,0,0,0,0,0,0,0,0
